perro,fecha,min_reposo,min_calma,min_activo,min_intenso,min_sin_datos,min_otros,ladridos_total,ladridos_franjas,ladridos_max_30min,fc_media,fc_min,fc_max,fc_n,fr_media,fr_min,fr_max,fr_n,temp_disp_media,temp_disp_max,dia_semana,es_finde,mes
kiwi,2026-08-19,910.1499999999986,119.5833333333312,128.09999999999735,0.0,282.16666666667345,0.0,,,,53.56190476190476,42.0,120.0,420.0,22.483870967741936,6.0,93.0,93.0,34.72222222222222,38,Wednesday,False,8
kiwi,2026-08-20,836.466666666665,135.54999999999794,150.5333333333324,0.0,317.4500000000092,0.0,,,,51.6,42.0,78.0,430.0,12.126760563380282,6.0,35.0,71.0,32.16,36,Thursday,False,8
kiwi,2026-08-21,863.266666666666,122.34999999999764,141.28333333333225,0.0,313.10000000000775,0.0,,,,53.473267326732675,42.0,90.0,505.0,14.164948453608247,6.0,62.0,97.0,32.31578947368421,37,Friday,False,8
kiwi,2026-08-22,951.9333333333309,118.53333333333151,121.08333333333077,0.0,248.45000000000638,0.0,,,,50.55601659751037,42.0,104.0,482.0,11.11111111111111,6.0,50.0,72.0,32.266666666666666,37,Saturday,True,8
kiwi,2026-08-23,921.133333333331,115.23333333333137,129.9166666666641,0.0,273.7166666666744,0.0,,,,53.182432432432435,42.0,98.0,592.0,15.191919191919192,5.0,93.0,99.0,32.078947368421055,37,Sunday,True,8
kiwi,2026-08-24,859.1499999999978,122.51666666666443,128.43333333333064,0.0,329.90000000000754,0.0,,,,54.05524861878453,42.0,86.0,724.0,9.931623931623932,6.0,25.0,117.0,33.09756097560975,40,Monday,False,8
kiwi,2026-08-25,836.9333333333318,143.466666666666,147.91666666666632,0.0,311.6833333333411,0.0,,,,51.797570850202426,42.0,92.0,494.0,11.912280701754385,6.0,46.0,114.0,34.625,38,Tuesday,False,8
kiwi,2026-08-26,816.166666666667,140.54999999999822,164.1000000000007,0.0,319.1833333333426,0.0,,,,53.607142857142854,42.0,84.0,448.0,9.828125,6.0,28.0,64.0,32.07142857142857,38,Wednesday,False,8
kiwi,2026-08-27,814.7499999999989,117.71666666666447,145.76666666666583,0.0,361.7666666666736,0.0,,,,58.20817843866171,42.0,84.0,538.0,8.864583333333334,6.0,19.0,96.0,31.428571428571427,38,Thursday,False,8
kiwi,2026-08-28,800.6500000000007,166.65000000000012,156.9166666666656,0.0,315.783333333343,0.0,,,,53.46473029045643,42.0,122.0,482.0,8.758064516129032,5.0,19.0,62.0,31.066666666666666,37,Friday,False,8
kiwi,2026-08-29,884.1166666666628,135.71666666666468,134.0833333333309,0.0,286.0833333333412,0.0,,,,54.11764705882353,42.0,104.0,663.0,8.642857142857142,6.0,20.0,98.0,34.63157894736842,41,Saturday,True,8
kiwi,2026-08-30,902.4999999999964,143.3499999999988,139.5833333333315,0.0,254.56666666667462,0.0,,,,52.97596153846154,42.0,82.0,416.0,10.012987012987013,6.0,30.0,77.0,37.70967741935484,44,Sunday,True,8
kiwi,2026-08-31,809.2333333333308,142.51666666666577,141.14999999999887,0.0,347.1000000000074,0.0,,,,52.55958549222798,42.0,86.0,386.0,8.512195121951219,6.0,17.0,82.0,32.875,37,Monday,False,8
kiwi,2026-09-01,966.2333333333312,105.98333333333164,116.69999999999783,0.0,251.08333333334042,0.0,,,,51.43921568627451,42.0,84.0,510.0,10.875,6.0,27.0,72.0,31.875,35,Tuesday,False,9
kiwi,2026-09-02,894.2666666666657,119.43333333333118,127.58333333333044,0.0,298.7166666666751,0.0,,,,49.89858012170385,42.0,78.0,493.0,10.80952380952381,6.0,39.0,84.0,32.72222222222222,37,Wednesday,False,9
kiwi,2026-09-03,719.4500000000003,83.81666666666575,88.34999999999857,30.066666666666666,518.3166666666667,0.0,,,,50.56657223796034,42.0,90.0,353.0,15.236842105263158,6.0,53.0,76.0,41.865671641791046,52,Thursday,False,9
kiwi,2026-09-04,967.7833333333319,99.59999999999847,118.41666666666428,0.0,254.20000000000863,0.0,,,,51.365289256198345,42.0,102.0,605.0,11.916666666666666,5.0,41.0,120.0,34.8235294117647,38,Friday,False,9
kiwi,2026-09-05,999.5333333333311,94.64999999999878,103.96666666666476,0.0,241.8500000000059,0.0,,,,53.22960151802656,42.0,92.0,527.0,15.49367088607595,5.0,53.0,79.0,38.68674698795181,44,Saturday,True,9
kiwi,2026-09-06,895.8666666666649,121.96666666666444,135.51666666666478,0.0,286.6500000000089,0.0,,,,55.06432748538012,42.0,92.0,342.0,12.160714285714286,7.0,50.0,56.0,36.91891891891892,42,Sunday,True,9
kiwi,2026-09-07,889.7333333333303,128.83333333333127,128.8333333333305,0.0,292.6000000000063,0.0,,,,50.60504201680672,42.0,80.0,357.0,12.35,6.0,35.0,80.0,35.326530612244895,38,Monday,False,9
kiwi,2026-09-08,859.0166666666627,117.84999999999772,144.6999999999984,0.0,318.433333333342,0.0,,,,56.814414414414415,42.0,106.0,555.0,13.626016260162602,6.0,46.0,123.0,32.80769230769231,36,Tuesday,False,9
kiwi,2026-09-09,830.366666666663,113.83333333333171,132.83333333333084,0.0,362.96666666667477,0.0,,,,57.764309764309765,42.0,90.0,297.0,10.675,6.0,37.0,40.0,30.915254237288135,40,Wednesday,False,9
kiwi,2026-09-10,773.3999999999969,133.7333333333315,150.16666666666546,0.0,382.7000000000083,0.0,,,,52.35885167464115,42.0,100.0,418.0,9.892857142857142,6.0,32.0,56.0,35.258426966292134,44,Thursday,False,9
plum,2026-02-22,249.18333333333337,4.4666666666666615,7.633333333333324,0.0,1178.7166666666608,0.0,6.0,1.0,6.0,60.0,51.0,80.0,7.0,8.658823529411764,8.0,10.0,85.0,23.5,28,Sunday,True,2
plum,2026-02-23,922.9166666666641,44.39999999999974,107.88333333333149,0.0,364.80000000000757,0.0,45.0,8.0,18.0,57.54545454545455,51.0,72.0,11.0,7.487903225806452,6.0,11.0,248.0,22.53846153846154,28,Monday,False,2
plum,2026-02-24,916.6333333333304,44.21666666666641,108.76666666666488,0.0,370.38333333334094,0.0,37.0,8.0,12.0,54.61538461538461,50.0,65.0,13.0,7.836575875486381,5.0,10.0,257.0,24.25,32,Tuesday,False,2
plum,2026-02-25,1022.3166666666648,29.95000000000013,67.71666666666626,0.0,320.01666666667165,0.0,32.0,6.0,15.0,59.16129032258065,51.0,92.0,31.0,8.11744966442953,6.0,16.0,298.0,23.625,32,Wednesday,False,2
plum,2026-02-26,908.5499999999946,48.79999999999972,106.84999999999802,0.0,375.8000000000075,0.0,69.0,8.0,51.0,60.375,51.0,76.0,8.0,8.115384615384615,6.0,13.0,286.0,26.095238095238095,30,Thursday,False,2
plum,2026-02-27,1016.5666666666655,36.466666666666676,82.699999999999,0.0,304.26666666667177,0.0,30.0,8.0,12.0,56.95652173913044,51.0,77.0,23.0,7.963815789473684,6.0,13.0,304.0,19.555555555555557,34,Friday,False,2
plum,2026-02-28,874.7333333333298,45.0499999999998,100.79999999999814,0.26666666666666666,419.15000000000913,0.0,62.0,12.0,20.0,55.57142857142857,51.0,67.0,14.0,8.168067226890756,6.0,12.0,238.0,31.8125,44,Saturday,True,2
plum,2026-03-01,422.8166666666662,43.8333333333331,108.91666666666481,86.86666666666667,777.5666666666368,0.0,100.0,10.0,26.0,54.05,51.0,62.0,20.0,8.5625,7.0,11.0,128.0,20.842105263157894,42,Sunday,True,3
plum,2026-03-02,880.73333333333,43.43333333333308,118.36666666666446,0.0,397.4666666666737,0.0,24.0,5.0,14.0,60.22727272727273,51.0,96.0,22.0,8.464150943396227,6.0,13.0,265.0,23.875,36,Monday,False,3
plum,2026-03-03,819.7166666666662,45.349999999999746,125.24999999999754,0.0,449.68333333334243,0.0,40.0,8.0,12.0,60.89473684210526,51.0,80.0,19.0,8.295774647887324,6.0,17.0,284.0,19.36842105263158,26,Tuesday,False,3
plum,2026-03-04,787.2833333333327,59.899999999999324,147.29999999999924,0.0,445.5166666666747,0.0,51.0,12.0,21.0,59.30769230769231,52.0,101.0,26.0,8.509803921568627,6.0,12.0,255.0,19.272727272727273,34,Wednesday,False,3
plum,2026-03-05,989.88333333333,47.93333333333306,100.54999999999826,0.0,301.6333333333388,0.0,46.0,10.0,11.0,64.85365853658537,51.0,121.0,41.0,8.205882352941176,6.0,12.0,306.0,24.214285714285715,33,Thursday,False,3
plum,2026-03-06,971.2333333333316,38.34999999999987,105.14999999999833,0.0,325.2666666666719,0.0,67.0,6.0,54.0,57.04347826086956,51.0,70.0,23.0,8.722063037249283,6.0,15.0,349.0,21.7,30,Friday,False,3
plum,2026-03-07,949.9333333333308,45.51666666666635,106.08333333333151,0.0,338.46666666667375,0.0,19.0,6.0,8.0,61.24,51.0,107.0,25.0,8.342465753424657,6.0,13.0,292.0,16.38095238095238,32,Saturday,True,3
plum,2026-03-08,1025.0833333333298,33.16666666666674,92.71666666666543,0.0,289.0333333333393,0.0,54.0,8.0,23.0,56.645161290322584,51.0,84.0,31.0,8.039634146341463,5.0,15.0,328.0,20.285714285714285,32,Sunday,True,3
plum,2026-03-09,1015.9833333333294,38.249999999999865,92.21666666666549,0.0,293.5500000000059,0.0,66.0,9.0,41.0,62.541666666666664,51.0,121.0,24.0,8.569277108433734,6.0,14.0,332.0,21.3,33,Monday,False,3
plum,2026-03-10,912.7999999999968,48.21666666666624,117.64999999999769,0.0,361.33333333333957,0.0,18.0,5.0,7.0,56.72093023255814,51.0,92.0,43.0,8.232026143790849,6.0,16.0,306.0,20.5,32,Tuesday,False,3
plum,2026-03-11,975.0333333333293,46.26666666666634,105.94999999999834,0.0,312.75000000000637,0.0,119.0,7.0,62.0,74.32,52.0,130.0,25.0,8.417808219178083,6.0,16.0,292.0,24.8,27,Wednesday,False,3
plum,2026-03-12,961.9833333333295,43.84999999999973,109.84999999999805,0.0,324.31666666667303,0.0,42.0,5.0,37.0,58.5,51.0,92.0,20.0,8.214574898785425,6.0,26.0,247.0,24.6,30,Thursday,False,3
plum,2026-03-13,1008.9499999999969,46.99999999999975,96.76666666666516,0.0,287.28333333333813,0.0,56.0,5.0,30.0,66.33333333333333,52.0,107.0,27.0,9.596153846153847,7.0,23.0,260.0,41.166666666666664,51,Friday,False,3
plum,2026-03-14,891.7833333333316,47.49999999999965,113.38333333333125,0.0,387.3333333333402,0.0,75.0,6.0,38.0,67.95454545454545,51.0,107.0,22.0,8.435087719298245,6.0,16.0,285.0,21.0,31,Saturday,True,3
plum,2026-03-15,1065.0333333333326,36.566666666666656,77.48333333333235,0.0,260.9166666666717,0.0,53.0,3.0,37.0,55.8125,52.0,67.0,16.0,8.606741573033707,6.0,15.0,356.0,22.0,32,Sunday,True,3
plum,2026-03-16,957.08333333333,38.9833333333332,98.23333333333163,0.0,345.70000000000687,0.0,47.0,7.0,12.0,56.2,51.0,63.0,10.0,8.13265306122449,6.0,13.0,294.0,24.2,33,Monday,False,3
plum,2026-03-17,996.6999999999979,34.63333333333332,90.73333333333208,0.0,317.9333333333389,0.0,47.0,7.0,30.0,68.88,52.0,107.0,25.0,9.423728813559322,6.0,22.0,295.0,28.0,29,Tuesday,False,3
plum,2026-03-18,857.349999999999,54.89999999999948,121.18333333333088,0.0,406.5666666666748,0.0,56.0,9.0,21.0,77.25,51.0,101.0,44.0,9.1890756302521,6.0,20.0,238.0,24.38888888888889,29,Wednesday,False,3
plum,2026-03-19,296.81666666666666,2.0500000000000003,2.566666666666665,0.03333333333333333,1138.5333333333333,0.0,,,,55.857142857142854,52.0,72.0,7.0,8.414634146341463,6.0,10.0,82.0,31.666666666666668,39,Thursday,False,3
plum,2026-03-20,323.74999999999966,35.35000000000001,96.33333333333188,0.0,984.5666666666318,0.0,22.0,6.0,10.0,58.95,51.0,84.0,20.0,9.116279069767442,7.0,13.0,86.0,25.6875,44,Friday,False,3
plum,2026-03-21,1022.5166666666638,40.31666666666652,93.06666666666547,0.0,284.10000000000554,0.0,34.0,6.0,24.0,58.578947368421055,51.0,96.0,38.0,8.243589743589743,6.0,12.0,312.0,22.0,29,Saturday,True,3
plum,2026-03-22,1033.0499999999984,33.783333333333424,85.88333333333223,0.0,287.0833333333387,0.2,19.0,8.0,6.0,58.71875,51.0,84.0,32.0,8.741379310344827,6.0,13.0,290.0,23.571428571428573,33,Sunday,True,3
plum,2026-03-23,825.3999999999977,62.38333333333265,131.44999999999752,0.0,418.8833333333414,1.8833333333333335,13.0,7.0,4.0,59.111111111111114,51.0,75.0,9.0,8.652173913043478,6.0,32.0,184.0,20.457142857142856,30,Monday,False,3
plum,2026-03-24,977.4166666666654,42.999999999999694,98.59999999999823,0.0,317.50000000000557,3.4833333333333325,29.0,6.0,8.0,69.22448979591837,51.0,101.0,49.0,10.433476394849786,7.0,19.0,233.0,26.11111111111111,33,Tuesday,False,3
plum,2026-03-25,1023.2833333333323,36.549999999999955,89.53333333333224,0.0,288.5833333333393,2.05,4.0,3.0,2.0,61.21052631578947,51.0,107.0,19.0,8.93498452012384,6.0,15.0,323.0,26.666666666666668,30,Wednesday,False,3
plum,2026-03-26,910.9666666666635,45.53333333333309,103.73333333333169,0.0,377.95000000000783,1.8166666666666669,58.0,10.0,28.0,67.36363636363636,51.0,101.0,33.0,9.076,6.0,18.0,250.0,18.77777777777778,35,Thursday,False,3
plum,2026-03-27,875.2166666666642,46.866666666666404,115.33333333333134,0.0,401.40000000000686,1.1833333333333333,4.0,4.0,1.0,62.025,52.0,96.0,40.0,8.864150943396226,6.0,14.0,265.0,19.511111111111113,28,Friday,False,3
plum,2026-03-28,893.7499999999975,39.7666666666665,102.04999999999833,0.0,404.3000000000058,0.13333333333333333,48.0,5.0,16.0,72.54716981132076,51.0,107.0,53.0,9.966101694915254,7.0,19.0,236.0,17.238095238095237,22,Saturday,True,3
plum,2026-03-29,811.4499999999974,49.61666666666645,116.11666666666454,0.0,462.81666666667365,0.0,29.0,7.0,8.0,61.84615384615385,51.0,107.0,26.0,8.85,6.0,12.0,240.0,14.04,19,Sunday,True,3
plum,2026-03-30,848.7999999999968,50.08333333333295,116.21666666666432,0.0,424.9000000000082,0.0,39.0,6.0,16.0,65.61111111111111,51.0,114.0,36.0,9.132352941176471,6.0,35.0,204.0,25.0,28,Monday,False,3
plum,2026-03-31,853.7166666666628,59.149999999999515,124.73333333333113,0.0,402.4000000000065,0.0,42.0,7.0,25.0,72.19444444444444,51.0,114.0,36.0,10.253164556962025,7.0,18.0,158.0,19.09090909090909,34,Tuesday,False,3
plum,2026-04-01,897.7666666666631,55.1666666666663,114.93333333333139,0.0,372.13333333333856,0.0,53.0,11.0,35.0,59.21621621621622,51.0,96.0,37.0,8.809128630705395,6.0,18.0,241.0,21.9375,27,Wednesday,False,4
plum,2026-04-02,884.1833333333304,42.71666666666645,98.26666666666515,0.0,414.76666666667325,0.06666666666666667,89.0,10.0,32.0,58.708333333333336,51.0,88.0,48.0,8.813432835820896,6.0,16.0,268.0,20.529411764705884,33,Thursday,False,4
plum,2026-04-03,980.0166666666642,49.399999999999665,101.69999999999831,0.0,308.63333333333736,0.25,25.0,3.0,22.0,58.698113207547166,51.0,101.0,53.0,8.570342205323193,6.0,14.0,263.0,26.0,32,Friday,False,4
plum,2026-04-04,912.0333333333308,48.616666666666305,105.46666666666488,0.0,373.2500000000049,0.6333333333333333,13.0,6.0,5.0,60.146341463414636,51.0,92.0,41.0,8.619047619047619,6.0,17.0,252.0,23.2,29,Saturday,True,4
plum,2026-04-05,845.6833333333275,59.89999999999938,126.26666666666401,5.05,402.9166666666746,0.18333333333333335,6.0,3.0,4.0,61.17857142857143,51.0,84.0,28.0,8.424390243902439,6.0,16.0,205.0,29.264705882352942,45,Sunday,True,4
plum,2026-04-06,577.1166666666674,55.083333333332796,122.59999999999745,90.04999999999998,595.0500000000013,0.1,28.0,6.0,14.0,70.5,54.0,101.0,8.0,10.916666666666666,10.0,14.0,60.0,23.80952380952381,30,Monday,False,4
plum,2026-04-07,822.1333333333295,66.6333333333325,147.56666666666587,0.0,403.53333333334217,0.13333333333333333,30.0,8.0,18.0,66.51851851851852,51.0,101.0,27.0,8.974468085106382,6.0,14.0,235.0,22.571428571428573,34,Tuesday,False,4
plum,2026-04-08,800.8166666666617,63.99999999999923,149.0999999999994,0.0,425.73333333334205,0.35,11.0,4.0,5.0,66.04,51.0,114.0,25.0,8.528384279475983,6.0,15.0,229.0,19.6,28,Wednesday,False,4
plum,2026-04-09,886.6999999999977,54.466666666666214,117.49999999999785,0.0,381.11666666667287,0.21666666666666667,31.0,6.0,15.0,61.8421052631579,51.0,151.0,38.0,9.463414634146341,6.0,19.0,205.0,26.61111111111111,33,Thursday,False,4
plum,2026-04-10,1006.3499999999983,41.78333333333324,97.04999999999852,0.0,294.7166666666731,0.1,7.0,2.0,6.0,61.233333333333334,51.0,92.0,30.0,9.44620253164557,7.0,16.0,316.0,28.5,34,Friday,False,4
plum,2026-04-11,885.0999999999967,52.21666666666624,118.23333333333127,0.0,384.0166666666745,0.4333333333333333,23.0,5.0,13.0,61.90909090909091,51.0,114.0,22.0,8.63138686131387,6.0,12.0,274.0,22.59090909090909,29,Saturday,True,4
plum,2026-04-12,1047.166666666664,40.516666666666545,82.09999999999897,0.0,270.0333333333386,0.18333333333333335,8.0,2.0,7.0,61.12,51.0,101.0,25.0,9.51641791044776,7.0,18.0,335.0,23.75,37,Sunday,True,4
plum,2026-04-13,940.6166666666634,46.69999999999966,99.1499999999981,0.0,353.40000000000737,0.13333333333333333,10.0,6.0,3.0,59.9,52.0,101.0,20.0,8.59233449477352,6.0,20.0,287.0,21.25,37,Monday,False,4
plum,2026-04-14,917.2666666666631,63.51666666666606,122.21666666666408,0.0,336.88333333334043,0.11666666666666667,12.0,4.0,6.0,73.3953488372093,51.0,107.0,43.0,8.5546875,6.0,24.0,256.0,23.146341463414632,33,Tuesday,False,4
plum,2026-04-15,880.9833333333303,57.61666666666609,114.99999999999778,0.0,386.1833333333402,0.21666666666666667,13.0,6.0,5.0,64.57142857142857,52.0,96.0,28.0,8.897142857142857,6.0,19.0,175.0,27.413793103448278,30,Wednesday,False,4
plum,2026-04-16,864.0666666666635,44.18333333333314,117.43333333333125,0.0,413.9000000000069,0.4166666666666667,65.0,11.0,19.0,63.857142857142854,51.0,121.0,21.0,9.693950177935942,6.0,18.0,281.0,25.636363636363637,32,Thursday,False,4
plum,2026-04-17,987.8999999999985,41.1666666666666,92.54999999999865,0.0,318.3833333333386,0.0,6.0,4.0,3.0,65.0,51.0,92.0,27.0,9.099616858237548,6.0,17.0,261.0,28.38888888888889,31,Friday,False,4
plum,2026-04-18,967.5833333333316,42.99999999999983,94.5166666666651,0.0,334.43333333333874,0.4666666666666666,23.0,6.0,7.0,61.6,51.0,88.0,30.0,9.020746887966805,6.0,16.0,241.0,26.75,36,Saturday,True,4
plum,2026-04-19,799.533333333329,61.649999999999345,138.04999999999836,0.0,440.4333333333416,0.3333333333333333,19.0,4.0,13.0,70.45714285714286,51.0,107.0,35.0,9.681614349775785,7.0,16.0,223.0,27.185185185185187,30,Sunday,True,4
plum,2026-04-20,873.4166666666628,53.349999999999575,119.7166666666645,0.0,393.33333333333974,0.18333333333333335,53.0,7.0,45.0,60.96551724137931,51.0,107.0,29.0,9.79245283018868,7.0,20.0,212.0,26.03846153846154,32,Monday,False,4
plum,2026-04-21,890.5833333333302,45.666666666666345,106.09999999999805,0.0,397.41666666667254,0.23333333333333334,15.0,7.0,4.0,59.40909090909091,51.0,96.0,22.0,9.368231046931408,6.0,13.0,277.0,25.076923076923077,27,Tuesday,False,4
plum,2026-04-22,832.9999999999968,61.61666666666596,128.59999999999766,0.0,416.53333333333956,0.25,16.0,9.0,5.0,67.23809523809524,52.0,121.0,21.0,9.564971751412429,7.0,32.0,177.0,29.791666666666668,43,Wednesday,False,4
plum,2026-04-23,613.8833333333337,41.41666666666645,102.3333333333319,103.18333333333332,578.6500000000001,0.5333333333333333,14.0,6.0,5.0,71.6,51.0,101.0,15.0,12.4,9.0,26.0,40.0,24.84090909090909,35,Thursday,False,4
plum,2026-04-24,825.2999999999942,71.24999999999899,148.51666666666605,0.0,394.6833333333406,0.25,13.0,7.0,6.0,63.76470588235294,51.0,101.0,17.0,9.173387096774194,7.0,13.0,248.0,25.958333333333332,35,Friday,False,4
plum,2026-04-25,1063.2499999999975,42.73333333333312,91.58333333333192,0.0,242.26666666667037,0.16666666666666666,0.0,0.0,0.0,62.75,51.0,92.0,48.0,9.022151898734178,6.0,16.0,316.0,25.705882352941178,36,Saturday,True,4
plum,2026-04-26,1078.8499999999976,32.85000000000007,83.53333333333246,0.0,244.3833333333377,0.3833333333333333,1.0,1.0,1.0,56.64,51.0,101.0,25.0,9.057803468208093,6.0,21.0,346.0,28.0,31,Sunday,True,4
plum,2026-04-27,881.7999999999976,55.616666666666184,113.2333333333311,0.0,389.0666666666747,0.2833333333333333,18.0,8.0,10.0,58.964285714285715,51.0,84.0,28.0,8.584677419354838,6.0,18.0,248.0,26.625,33,Monday,False,4
plum,2026-04-28,969.9333333333304,43.66666666666646,100.29999999999829,0.0,325.58333333333917,0.5166666666666667,10.0,5.0,5.0,58.42857142857143,51.0,84.0,14.0,8.863468634686347,6.0,14.0,271.0,28.416666666666668,30,Tuesday,False,4
plum,2026-04-29,1000.1999999999978,48.98333333333296,118.783333333331,0.0,271.96666666667403,0.06666666666666667,1.0,1.0,1.0,62.44444444444444,51.0,84.0,18.0,9.323809523809524,7.0,13.0,315.0,23.428571428571427,33,Wednesday,False,4
plum,2026-04-30,972.1333333333301,52.016666666666154,105.3666666666649,0.0,310.066666666673,0.41666666666666663,3.0,2.0,2.0,60.208333333333336,51.0,84.0,24.0,8.507246376811594,6.0,21.0,276.0,30.0,31,Thursday,False,4
plum,2026-05-01,885.1333333333292,58.649999999999395,119.09999999999755,0.0,377.11666666667395,0.0,12.0,8.0,3.0,56.875,51.0,75.0,24.0,8.126984126984127,6.0,14.0,189.0,27.5,34,Friday,False,5
plum,2026-05-02,1011.9666666666648,43.2833333333331,102.54999999999812,0.0,281.9666666666728,0.23333333333333334,2.0,2.0,1.0,55.0,51.0,63.0,16.0,8.485795454545455,6.0,25.0,352.0,29.333333333333332,35,Saturday,True,5
plum,2026-05-03,1037.316666666666,43.849999999999724,93.26666666666532,0.0,265.2000000000053,0.3666666666666667,1.0,1.0,1.0,54.26315789473684,51.0,60.0,19.0,8.926470588235293,7.0,19.0,340.0,27.75,32,Sunday,True,5
plum,2026-05-04,859.1499999999972,60.89999999999928,128.63333333333063,0.0,391.1666666666739,0.15,7.0,4.0,3.0,61.391304347826086,51.0,107.0,23.0,8.97682119205298,6.0,13.0,302.0,25.0,34,Monday,False,5
plum,2026-05-05,975.3833333333308,55.46666666666623,107.69999999999827,0.0,301.2333333333393,0.21666666666666667,2.0,2.0,1.0,60.166666666666664,51.0,84.0,48.0,9.003194888178914,6.0,25.0,313.0,21.5,34,Tuesday,False,5
plum,2026-05-06,833.1999999999948,61.91666666666613,129.63333333333077,0.0,414.90000000000674,0.35,9.0,7.0,2.0,58.375,51.0,80.0,24.0,9.431372549019608,6.0,17.0,255.0,21.954545454545453,30,Wednesday,False,5
plum,2026-05-07,945.4333333333287,49.03333333333297,113.69999999999803,0.0,331.45000000000584,0.3833333333333333,9.0,5.0,3.0,56.76190476190476,51.0,67.0,21.0,8.85958904109589,6.0,15.0,292.0,22.75,27,Thursday,False,5
plum,2026-05-08,927.2333333333302,55.39999999999948,112.43333333333112,0.0,344.40000000000896,0.5333333333333333,10.0,5.0,4.0,55.85,51.0,77.0,20.0,8.842271293375394,6.0,13.0,317.0,21.0,33,Friday,False,5
plum,2026-05-09,912.8333333333317,48.08333333333293,122.549999999998,0.0,356.5000000000089,0.03333333333333333,1.0,1.0,1.0,55.76923076923077,51.0,63.0,13.0,8.353697749196142,6.0,13.0,311.0,27.75,33,Saturday,True,5
plum,2026-05-10,967.7666666666637,45.78333333333313,100.6999999999984,0.0,325.51666666667234,0.23333333333333334,5.0,2.0,4.0,58.24,51.0,96.0,25.0,8.675496688741722,6.0,14.0,302.0,23.0,31,Sunday,True,5
plum,2026-05-11,863.3666666666617,45.08333333333311,117.11666666666417,0.0,413.90000000000697,0.5333333333333333,4.0,3.0,2.0,83.421875,51.0,107.0,64.0,11.02373887240356,6.0,37.0,337.0,17.4,20,Monday,False,5
plum,2026-05-12,989.2666666666644,39.61666666666656,106.29999999999843,0.0,304.5833333333393,0.23333333333333334,1.0,1.0,1.0,56.32258064516129,51.0,63.0,31.0,9.283625730994151,6.0,16.0,342.0,31.823529411764707,44,Tuesday,False,5
plum,2026-05-13,258.7999999999995,46.666666666666494,90.24999999999886,0.18333333333333332,1043.7166666666344,0.3833333333333333,8.0,5.0,2.0,64.0,64.0,64.0,1.0,11.71111111111111,9.0,23.0,45.0,22.628205128205128,30,Wednesday,False,5
plum,2026-05-14,969.2666666666634,48.76666666666629,103.2833333333318,0.0,318.56666666667246,0.11666666666666667,9.0,3.0,7.0,57.55882352941177,51.0,121.0,34.0,8.78640776699029,6.0,18.0,309.0,28.666666666666668,34,Thursday,False,5
plum,2026-05-15,1001.2833333333308,42.04999999999984,92.18333333333219,0.0,303.95000000000505,0.5333333333333333,3.0,2.0,2.0,56.08571428571429,51.0,67.0,35.0,9.25,7.0,14.0,384.0,22.083333333333332,34,Friday,False,5
plum,2026-05-16,804.8499999999992,44.08333333333322,99.04999999999842,0.0,491.4500000000068,0.5666666666666667,2.0,2.0,1.0,60.75675675675676,51.0,92.0,37.0,8.839662447257384,7.0,26.0,237.0,21.714285714285715,28,Saturday,True,5
plum,2026-05-17,946.9999999999981,48.04999999999969,111.7999999999981,0.0,332.1833333333408,0.9666666666666668,2.0,2.0,1.0,56.142857142857146,51.0,90.0,42.0,9.157099697885196,6.0,32.0,331.0,29.0,33,Sunday,True,5
plum,2026-05-18,898.5499999999977,55.53333333333278,116.41666666666437,0.0,368.3833333333405,1.1166666666666667,1.0,1.0,1.0,61.18181818181818,52.0,92.0,33.0,9.32484076433121,6.0,23.0,314.0,30.25,32,Monday,False,5
plum,2026-05-19,808.3166666666656,49.34999999999972,120.23333333333085,0.0,461.1666666666743,0.9333333333333333,4.0,3.0,2.0,64.66666666666667,51.0,101.0,30.0,9.10548523206751,6.0,21.0,237.0,25.8,33,Tuesday,False,5
plum,2026-05-20,936.7666666666643,50.16666666666627,103.34999999999837,0.0,348.9666666666726,0.75,4.0,3.0,2.0,57.54838709677419,51.0,72.0,31.0,9.070631970260223,7.0,19.0,269.0,30.571428571428573,35,Wednesday,False,5
plum,2026-05-21,914.8666666666647,47.18333333333304,102.63333333333156,0.0,374.4500000000072,0.8666666666666666,8.0,6.0,3.0,59.724137931034484,51.0,107.0,29.0,9.506666666666666,6.0,16.0,300.0,25.5,33,Thursday,False,5
plum,2026-05-22,1031.166666666664,44.36666666666653,90.29999999999882,0.0,273.5666666666714,0.6,0.0,0.0,0.0,62.4,51.0,114.0,35.0,9.487465181058496,6.0,21.0,359.0,28.125,31,Friday,False,5
plum,2026-05-23,940.9333333333311,41.199999999999896,104.04999999999826,0.0,353.3500000000063,0.4666666666666666,3.0,2.0,2.0,58.76190476190476,51.0,84.0,21.0,9.038461538461538,6.0,15.0,312.0,28.8,30,Saturday,True,5
plum,2026-05-24,893.8666666666646,51.483333333332936,115.68333333333118,0.0,378.1666666666735,0.7999999999999999,3.0,3.0,1.0,60.75,51.0,96.0,20.0,9.417582417582418,6.0,22.0,273.0,27.9,31,Sunday,True,5
plum,2026-05-25,892.9999999999978,54.083333333332824,112.69999999999776,0.0,379.68333333333953,0.5333333333333333,2.0,1.0,2.0,63.0,51.0,101.0,34.0,9.395904436860068,6.0,22.0,293.0,30.444444444444443,38,Monday,False,5
