perro,fecha,hora,min_reposo,min_calma,min_activo,min_intenso,min_sin_datos,min_otros
cherry,2026-04-10,9,30.349999999999998,2.9666666666666663,8.1,0.0,18.51666666666669,0.06666666666666667
cherry,2026-04-10,10,35.08333333333334,3.4666666666666655,5.633333333333327,0.0,15.66666666666669,0.15
cherry,2026-04-10,11,36.26666666666666,2.6333333333333324,5.949999999999996,0.0,15.11666666666668,0.03333333333333333
cherry,2026-04-10,12,40.18333333333332,1.583333333333334,3.2666666666666653,0.0,14.966666666666676,0.0
cherry,2026-04-10,13,33.61666666666667,2.6499999999999986,4.7499999999999964,0.0,18.98333333333335,0.0
cherry,2026-04-10,14,30.099999999999998,1.9166666666666679,5.38333333333333,0.0,22.450000000000017,0.15
cherry,2026-04-10,15,45.31666666666666,1.2166666666666668,2.0333333333333337,0.0,11.433333333333339,0.0
cherry,2026-04-10,16,39.150000000000006,3.1833333333333322,4.683333333333333,0.0,12.300000000000015,0.6833333333333333
cherry,2026-04-10,17,46.400000000000006,1.1166666666666671,2.3000000000000007,0.0,10.183333333333332,0.0
cherry,2026-04-10,18,26.050000000000004,2.5499999999999985,4.949999999999995,0.0,26.266666666666705,0.18333333333333332
cherry,2026-04-10,19,53.10000000000001,1.0000000000000004,1.8666666666666671,0.0,4.033333333333331,0.0
cherry,2026-04-10,20,58.2,0.39999999999999997,0.5666666666666667,0.0,0.8333333333333334,0.0
cherry,2026-04-10,21,53.433333333333344,1.083333333333334,1.4500000000000006,0.0,4.033333333333331,0.0
cherry,2026-04-10,22,53.46666666666667,0.9500000000000003,1.9000000000000001,0.0,3.683333333333332,0.0
cherry,2026-04-10,23,40.64999999999999,0.7166666666666667,4.816666666666664,0.0,13.816666666666688,0.0
cherry,2026-04-11,0,36.53333333333333,1.883333333333334,4.699999999999998,0.0,16.88333333333335,0.0
cherry,2026-04-11,1,20.250000000000004,2.250000000000001,7.166666666666662,0.0,30.33333333333337,0.0
cherry,2026-04-11,2,55.68333333333333,0.6666666666666666,0.9500000000000004,0.0,2.6999999999999984,0.0
cherry,2026-04-11,3,55.68333333333333,0.816666666666667,1.366666666666667,0.0,2.133333333333334,0.0
cherry,2026-04-11,4,42.76666666666667,2.2999999999999994,3.799999999999998,0.0,10.983333333333343,0.15
cherry,2026-04-11,5,56.516666666666666,0.7500000000000001,0.9000000000000004,0.0,1.8333333333333333,0.0
cherry,2026-04-11,6,56.81666666666666,0.4333333333333333,0.8000000000000002,0.0,1.9500000000000004,0.0
cherry,2026-04-11,7,56.78333333333333,0.6166666666666667,0.8833333333333335,0.0,1.716666666666667,0.0
cherry,2026-04-11,8,34.01666666666667,2.7999999999999985,5.816666666666661,0.0,17.366666666666696,0.0
cherry,2026-04-11,9,57.099999999999994,0.49999999999999994,0.9000000000000001,0.0,1.5000000000000002,0.0
cherry,2026-04-11,10,51.716666666666654,1.066666666666667,3.2166666666666672,0.0,3.9999999999999982,0.0
cherry,2026-04-11,11,57.51666666666667,0.7000000000000003,0.4666666666666666,0.0,1.3166666666666669,0.0
cherry,2026-04-11,12,36.716666666666676,1.7500000000000009,5.299999999999998,0.0,16.016666666666683,0.21666666666666667
cherry,2026-04-11,13,25.500000000000004,2.499999999999999,6.06666666666666,0.0,25.93333333333337,0.0
cherry,2026-04-11,14,36.766666666666666,2.6833333333333322,5.533333333333327,0.0,15.016666666666685,0.0
cherry,2026-04-11,15,43.9,1.3000000000000007,5.449999999999993,0.0,9.35,0.0
cherry,2026-04-11,16,21.900000000000006,4.049999999999997,7.633333333333323,0.0,26.416666666666703,0.0
cherry,2026-04-11,17,17.100000000000012,4.066666666666662,9.033333333333331,0.0,29.683333333333362,0.11666666666666667
cherry,2026-04-11,18,17.80000000000001,5.799999999999991,12.450000000000005,0.0,23.950000000000053,0.0
cherry,2026-04-11,19,10.65000000000001,5.683333333333326,11.00000000000001,0.0,32.666666666666714,0.0
cherry,2026-04-11,20,14.083333333333343,5.866666666666655,9.283333333333333,0.0,30.766666666666715,0.0
cherry,2026-04-11,21,27.0,3.1666666666666647,6.549999999999993,0.0,23.283333333333374,0.0
cherry,2026-04-11,22,55.36666666666667,1.0000000000000004,1.183333333333334,0.0,2.4500000000000006,0.0
cherry,2026-04-11,23,11.016666666666666,2.4666666666666677,15.01666666666667,0.0,31.500000000000064,0.0
cherry,2026-04-12,0,51.76666666666666,1.4333333333333338,2.466666666666666,0.0,4.33333333333333,0.0
cherry,2026-04-12,1,58.033333333333346,0.6333333333333333,0.5666666666666668,0.0,0.7666666666666669,0.0
cherry,2026-04-12,2,55.650000000000006,0.7166666666666667,1.1166666666666674,0.0,2.5166666666666657,0.0
cherry,2026-04-12,3,53.86666666666666,1.516666666666667,1.683333333333334,0.0,2.9333333333333327,0.0
cherry,2026-04-12,4,55.68333333333334,0.7000000000000001,1.0666666666666667,0.0,2.5500000000000003,0.0
cherry,2026-04-12,5,32.53333333333334,5.233333333333327,9.699999999999998,0.0,12.533333333333356,0.0
cherry,2026-04-12,6,23.983333333333334,2.9333333333333327,8.916666666666668,0.0,24.066666666666706,0.1
cherry,2026-04-12,7,56.28333333333334,0.6333333333333335,1.1166666666666671,0.0,1.9666666666666668,0.0
cherry,2026-04-12,8,57.2,1.2166666666666668,0.7666666666666668,0.0,0.8166666666666668,0.0
cherry,2026-04-12,9,53.15000000000001,1.2666666666666668,2.4666666666666663,0.0,3.1166666666666676,0.0
cherry,2026-04-12,10,58.2,0.39999999999999997,0.41666666666666663,0.0,0.9833333333333334,0.0
cherry,2026-04-12,11,56.916666666666664,0.6,1.0666666666666669,0.0,1.4166666666666672,0.0
cherry,2026-04-12,12,42.233333333333334,1.6000000000000003,3.9166666666666674,0.0,12.250000000000005,0.0
cherry,2026-04-12,13,21.383333333333336,4.71666666666666,9.316666666666666,0.0,24.58333333333334,0.0
cherry,2026-04-12,14,26.31666666666667,3.866666666666663,8.09999999999999,0.0,21.666666666666703,0.05
cherry,2026-04-12,15,40.51666666666667,1.4500000000000006,2.966666666666667,0.0,15.066666666666672,0.0
cherry,2026-04-12,16,19.450000000000014,3.9666666666666623,6.516666666666658,0.0,29.950000000000053,0.11666666666666667
cherry,2026-04-12,17,15.466666666666669,4.099999999999997,6.783333333333328,0.0,33.650000000000034,0.0
cherry,2026-04-12,18,56.54999999999998,0.7666666666666668,0.9500000000000003,0.0,1.7333333333333334,0.0
cherry,2026-04-12,19,55.33333333333333,0.8500000000000004,1.4666666666666668,0.0,2.3499999999999996,0.0
cherry,2026-04-12,20,55.25,0.4666666666666666,1.1500000000000001,0.0,3.133333333333333,0.0
cherry,2026-04-12,21,36.68333333333332,2.2000000000000006,5.849999999999996,0.0,15.26666666666669,0.0
cherry,2026-04-12,22,35.31666666666666,1.983333333333334,4.066666666666665,0.0,18.633333333333354,0.0
cherry,2026-04-12,23,30.93333333333333,1.4333333333333338,3.8333333333333326,0.0,23.68333333333336,0.11666666666666667
cherry,2026-04-13,0,36.41666666666667,1.983333333333335,6.4666666666666615,0.0,15.13333333333335,0.0
cherry,2026-04-13,1,56.616666666666674,0.8500000000000003,0.9833333333333336,0.0,1.5500000000000003,0.0
cherry,2026-04-13,2,56.366666666666674,0.9333333333333335,0.8500000000000002,0.0,1.85,0.0
cherry,2026-04-13,3,54.65,1.4833333333333334,1.316666666666667,0.0,2.55,0.0
cherry,2026-04-13,4,51.81666666666667,2.3333333333333344,2.2333333333333334,0.0,3.6166666666666645,0.0
cherry,2026-04-13,5,56.31666666666665,0.9833333333333335,0.7666666666666669,0.0,1.9333333333333336,0.0
cherry,2026-04-13,6,53.566666666666656,1.166666666666667,2.0666666666666664,0.0,3.1999999999999975,0.0
cherry,2026-04-13,7,29.833333333333336,3.033333333333331,6.083333333333328,0.0,20.783333333333356,0.26666666666666666
cherry,2026-04-13,8,36.199999999999996,2.1499999999999995,6.983333333333327,0.0,14.66666666666668,0.0
cherry,2026-04-13,9,57.25,0.6166666666666666,0.5666666666666667,0.0,1.5666666666666667,0.0
cherry,2026-04-13,10,37.149999999999984,1.2666666666666673,3.2,0.0,18.38333333333334,0.0
cherry,2026-04-13,11,4.966666666666667,1.950000000000001,7.849999999999988,0.0,45.23333333333336,0.0
cherry,2026-04-13,12,46.24999999999999,1.650000000000001,2.0000000000000004,0.0,10.100000000000007,0.0
cherry,2026-04-13,13,31.96666666666667,1.416666666666667,3.2333333333333334,0.0,23.38333333333336,0.0
cherry,2026-04-13,14,11.666666666666673,3.9666666666666632,8.549999999999995,0.0,35.81666666666666,0.0
cherry,2026-04-13,15,43.93333333333333,2.316666666666667,3.933333333333333,0.0,9.81666666666667,0.0
cherry,2026-04-13,16,21.966666666666672,2.55,6.216666666666659,0.0,29.233333333333356,0.03333333333333333
cherry,2026-04-13,17,21.58333333333334,4.449999999999996,9.200000000000003,0.0,24.766666666666698,0.0
cherry,2026-04-13,18,26.516666666666666,1.133333333333334,3.0999999999999974,0.0,29.250000000000007,0.0
cherry,2026-04-13,19,3.783333333333333,2.3999999999999995,6.149999999999995,0.0,47.666666666666615,0.0
cherry,2026-04-13,20,15.000000000000005,5.2166666666666615,10.450000000000006,0.0,29.33333333333337,0.0
cherry,2026-04-13,21,41.56666666666666,2.4,3.7833333333333306,0.0,12.250000000000007,0.0
cherry,2026-04-13,22,57.983333333333334,0.4833333333333333,0.8166666666666669,0.0,0.7166666666666669,0.0
cherry,2026-04-13,23,26.366666666666678,1.5000000000000004,4.283333333333331,0.0,27.750000000000018,0.1
cherry,2026-04-14,0,44.83333333333333,0.0,0.0,15.05,0.11666666666666667,0.0
cherry,2026-04-14,1,0.0,0.0,0.0,60.0,0.0,0.0
cherry,2026-04-14,2,22.366666666666667,0.0,0.0,37.63333333333333,0.0,0.0
cherry,2026-04-14,3,57.96666666666667,0.0,0.0,2.033333333333333,0.0,0.0
cherry,2026-04-14,4,60.0,0.0,0.0,0.0,0.0,0.0
cherry,2026-04-14,5,7.016666666666667,0.03333333333333333,0.0,0.15,52.8,0.0
cherry,2026-04-14,6,0.0,0.0,0.0,0.0,60.0,0.0
cherry,2026-04-14,7,0.0,0.0,0.0,0.0,60.0,0.0
cherry,2026-04-14,8,16.916666666666668,5.249999999999995,8.31666666666666,0.0,29.51666666666673,0.0
cherry,2026-04-14,9,58.31666666666666,0.31666666666666665,0.41666666666666663,0.0,0.9500000000000002,0.0
cherry,2026-04-14,10,41.13333333333333,1.566666666666667,6.4999999999999964,0.0,10.716666666666674,0.08333333333333333
cherry,2026-04-14,11,25.95,6.716666666666657,9.399999999999997,0.0,17.933333333333362,0.0
cherry,2026-04-14,12,18.450000000000014,6.0166666666666595,8.716666666666663,0.0,26.816666666666684,0.0
cherry,2026-04-14,13,27.60000000000001,4.116666666666665,6.533333333333327,0.0,21.750000000000025,0.0
cherry,2026-04-14,14,31.03333333333333,4.299999999999998,5.733333333333326,0.0,18.633333333333344,0.3
cherry,2026-04-14,15,30.616666666666678,5.016666666666662,7.316666666666657,0.0,17.050000000000033,0.0
cherry,2026-04-14,16,15.016666666666671,2.6833333333333322,7.299999999999991,0.0,35.0,0.0
cherry,2026-04-14,17,40.61666666666665,2.9166666666666656,3.716666666666666,0.0,12.750000000000004,0.0
cherry,2026-04-14,18,38.44999999999998,2.7166666666666655,5.166666666666662,0.0,13.533333333333337,0.13333333333333333
cherry,2026-04-14,19,9.216666666666669,4.699999999999994,11.250000000000005,0.0,34.83333333333338,0.0
cherry,2026-04-14,20,7.599999999999995,4.533333333333328,9.816666666666672,0.0,38.050000000000004,0.0
cherry,2026-04-14,21,42.15,1.6833333333333338,4.816666666666661,0.0,11.350000000000014,0.0
cherry,2026-04-14,22,56.75,0.7000000000000001,1.1166666666666667,0.0,1.4333333333333333,0.0
cherry,2026-04-14,23,48.88333333333333,0.8666666666666667,3.716666666666667,0.0,6.53333333333333,0.0
cherry,2026-04-15,0,5.3,2.316666666666667,11.766666666666682,0.0,40.61666666666667,0.0
cherry,2026-04-15,1,49.48333333333333,1.6666666666666672,2.6999999999999997,0.0,6.149999999999992,0.0
cherry,2026-04-15,2,57.849999999999994,0.3833333333333333,0.7666666666666669,0.0,1.0000000000000002,0.0
cherry,2026-04-15,3,56.2,0.8666666666666668,1.1000000000000005,0.0,1.8333333333333341,0.0
cherry,2026-04-15,4,55.2,1.116666666666667,1.2333333333333338,0.0,2.4499999999999993,0.0
cherry,2026-04-15,5,55.19999999999999,0.916666666666667,1.1333333333333335,0.0,2.616666666666667,0.13333333333333333
cherry,2026-04-15,6,55.283333333333324,1.4500000000000006,1.4,0.0,1.8666666666666674,0.0
cherry,2026-04-15,7,57.6,0.5666666666666667,0.6000000000000001,0.0,1.1333333333333333,0.1
cherry,2026-04-15,8,50.13333333333332,1.0500000000000005,2.2333333333333325,0.0,6.449999999999996,0.13333333333333333
cherry,2026-04-15,9,16.23333333333334,7.68333333333332,11.483333333333345,0.0,24.600000000000026,0.0
cherry,2026-04-15,10,42.36666666666666,1.0500000000000007,6.483333333333331,0.0,10.1,0.0
cherry,2026-04-15,11,42.583333333333336,1.6166666666666671,3.833333333333333,0.0,11.966666666666674,0.0
cherry,2026-04-15,12,34.06666666666666,2.6999999999999997,5.36666666666666,0.0,17.866666666666678,0.0
cherry,2026-04-15,13,31.016666666666673,3.3166666666666638,5.499999999999996,0.0,20.16666666666667,0.0
cherry,2026-04-15,14,35.900000000000006,2.0166666666666675,3.9666666666666646,0.0,18.116666666666678,0.0
cherry,2026-04-15,15,33.38333333333333,1.8333333333333341,3.5333333333333323,0.0,21.250000000000025,0.0
cherry,2026-04-15,16,39.95000000000001,1.4666666666666677,3.1999999999999984,0.0,15.283333333333344,0.1
cherry,2026-04-15,17,51.349999999999994,0.6333333333333333,1.0833333333333335,0.0,6.933333333333333,0.0
cherry,2026-04-15,18,25.316666666666666,2.2666666666666666,5.883333333333328,0.0,26.533333333333356,0.0
cherry,2026-04-15,19,35.08333333333333,3.0500000000000007,6.149999999999994,0.0,15.716666666666686,0.0
cherry,2026-04-15,20,22.866666666666674,3.8499999999999974,6.216666666666659,0.0,27.066666666666688,0.0
cherry,2026-04-15,21,6.7833333333333306,4.516666666666665,11.866666666666674,0.0,36.83333333333333,0.0
cherry,2026-04-15,22,23.800000000000004,3.1333333333333306,7.866666666666656,0.0,25.200000000000045,0.0
cherry,2026-04-15,23,58.18333333333334,0.35,0.7333333333333334,0.0,0.7333333333333333,0.0
cherry,2026-04-16,0,54.766666666666666,0.9666666666666669,1.550000000000001,0.0,2.716666666666667,0.0
cherry,2026-04-16,1,56.58333333333333,0.6000000000000001,0.8000000000000003,0.0,2.0166666666666666,0.0
cherry,2026-04-16,2,56.23333333333333,0.6333333333333334,1.0666666666666669,0.0,2.066666666666667,0.0
cherry,2026-04-16,3,55.91666666666667,0.36666666666666664,1.3833333333333337,0.0,2.3333333333333326,0.0
cherry,2026-04-16,4,57.21666666666666,0.6833333333333335,0.6333333333333333,0.0,1.466666666666667,0.0
cherry,2026-04-16,5,56.93333333333333,0.6666666666666667,0.8500000000000001,0.0,1.5500000000000003,0.0
cherry,2026-04-16,6,57.21666666666667,0.35,0.7833333333333334,0.0,1.65,0.0
cherry,2026-04-16,7,38.216666666666676,1.1333333333333337,4.449999999999998,0.0,16.200000000000028,0.0
cherry,2026-04-16,8,28.683333333333344,2.283333333333333,7.933333333333325,0.0,21.100000000000037,0.0
cherry,2026-04-16,9,20.9,4.049999999999998,7.799999999999995,0.0,27.100000000000044,0.15
cherry,2026-04-16,10,46.93333333333332,1.4666666666666675,3.75,0.0,7.799999999999997,0.05
cherry,2026-04-16,11,21.48333333333334,4.266666666666664,7.116666666666656,0.0,27.13333333333336,0.0
cherry,2026-04-16,12,9.13333333333333,5.849999999999996,8.98333333333333,0.0,36.03333333333335,0.0
cherry,2026-04-16,13,1.866666666666667,4.183333333333333,25.55,0.0,28.400000000000073,0.0
cherry,2026-04-16,14,38.36666666666667,4.549999999999997,10.850000000000007,0.0,6.233333333333328,0.0
cherry,2026-04-16,15,44.63333333333334,1.416666666666667,2.9666666666666663,0.0,10.683333333333335,0.3
cherry,2026-04-16,16,29.116666666666664,3.2833333333333323,6.5166666666666595,0.0,21.083333333333343,0.0
cherry,2026-04-16,17,17.383333333333344,3.5333333333333314,6.566666666666658,0.0,32.41666666666669,0.1
cherry,2026-04-16,18,33.89999999999999,2.1833333333333336,4.966666666666663,0.0,18.850000000000023,0.1
cherry,2026-04-16,19,11.933333333333335,2.5,6.733333333333324,0.0,38.833333333333336,0.0
cherry,2026-04-16,20,13.533333333333331,3.783333333333331,7.783333333333321,0.0,34.89999999999999,0.0
cherry,2026-04-16,21,40.88333333333333,2.5833333333333326,4.599999999999996,0.0,11.933333333333337,0.0
cherry,2026-04-16,22,55.733333333333334,0.8500000000000001,1.1166666666666671,0.0,2.2166666666666663,0.08333333333333333
cherry,2026-04-16,23,24.35000000000001,4.083333333333331,5.599999999999996,0.0,25.966666666666708,0.0
cherry,2026-04-17,0,49.416666666666664,0.8833333333333334,4.216666666666663,0.0,5.48333333333333,0.0
cherry,2026-04-17,1,59.03333333333334,0.18333333333333335,0.2833333333333333,0.0,0.5,0.0
cherry,2026-04-17,2,54.85,0.9833333333333337,1.3,0.0,2.8666666666666676,0.0
cherry,2026-04-17,3,56.1,1.2,0.8833333333333335,0.0,1.666666666666667,0.15
cherry,2026-04-17,4,56.116666666666674,0.8666666666666671,1.3000000000000005,0.0,1.716666666666667,0.0
cherry,2026-04-17,5,55.89999999999999,1.1000000000000003,1.0833333333333337,0.0,1.916666666666667,0.0
cherry,2026-04-17,6,56.73333333333332,0.4666666666666666,1.066666666666667,0.0,1.7333333333333334,0.0
cherry,2026-04-17,7,45.266666666666666,1.1833333333333338,4.666666666666666,0.0,8.883333333333328,0.0
cherry,2026-04-17,8,26.733333333333338,2.7999999999999994,5.833333333333326,0.0,24.633333333333372,0.0
cherry,2026-04-17,9,12.300000000000008,7.216666666666653,11.683333333333339,0.0,28.80000000000005,0.0
cherry,2026-04-17,10,38.33333333333334,1.3500000000000005,5.966666666666661,0.0,14.350000000000005,0.0
cherry,2026-04-17,11,29.616666666666664,2.4166666666666656,3.899999999999999,0.0,23.96666666666669,0.1
cherry,2026-04-17,12,50.78333333333333,1.233333333333334,1.3,0.0,6.683333333333332,0.0
cherry,2026-04-17,13,38.95,1.783333333333334,3.6833333333333336,0.0,15.583333333333348,0.0
cherry,2026-04-17,14,30.54999999999999,2.266666666666667,5.199999999999998,0.0,21.866666666666685,0.11666666666666667
cherry,2026-04-17,15,32.7,1.5000000000000009,3.0666666666666655,0.0,22.46666666666668,0.26666666666666666
cherry,2026-04-17,16,24.633333333333333,2.6000000000000005,5.466666666666661,0.0,27.300000000000043,0.0
cherry,2026-04-17,17,35.5,2.4166666666666665,4.33333333333333,0.0,17.750000000000018,0.0
cherry,2026-04-17,18,21.816666666666674,2.516666666666666,8.316666666666658,0.0,27.300000000000047,0.05
cherry,2026-04-17,19,54.18333333333333,1.0833333333333337,1.2833333333333337,0.0,3.449999999999999,0.0
cherry,2026-04-17,20,54.33333333333333,0.9333333333333336,1.9000000000000006,0.0,2.8333333333333335,0.0
cherry,2026-04-17,21,40.9,1.5333333333333332,7.166666666666663,0.0,10.400000000000007,0.0
cherry,2026-04-17,22,57.05,0.6666666666666667,0.9833333333333338,0.0,1.3,0.0
cherry,2026-04-17,23,58.96666666666667,0.25,0.4333333333333333,0.0,0.35,0.0
cherry,2026-04-18,0,47.61666666666666,1.766666666666668,3.849999999999999,0.0,6.76666666666666,0.0
cherry,2026-04-18,1,57.81666666666666,0.3333333333333333,0.6666666666666669,0.0,1.1833333333333333,0.0
cherry,2026-04-18,2,55.75,0.7166666666666668,1.0500000000000003,0.0,2.4833333333333334,0.0
cherry,2026-04-18,3,19.983333333333338,1.0833333333333337,9.666666666666673,0.0,29.18333333333338,0.08333333333333333
cherry,2026-04-18,4,42.38333333333334,1.8333333333333344,6.999999999999993,0.0,8.68333333333333,0.1
cherry,2026-04-18,5,56.31666666666668,0.5833333333333335,1.1500000000000004,0.0,1.9500000000000008,0.0
cherry,2026-04-18,6,54.88333333333332,1.3833333333333337,1.5000000000000009,0.0,2.233333333333333,0.0
cherry,2026-04-18,7,55.85,0.8333333333333335,0.966666666666667,0.0,2.3499999999999996,0.0
cherry,2026-04-18,8,30.36666666666668,3.666666666666666,5.833333333333325,0.0,20.000000000000036,0.13333333333333333
cherry,2026-04-18,9,56.41666666666667,0.6666666666666666,0.7833333333333334,0.0,2.1333333333333333,0.0
cherry,2026-04-18,10,43.50000000000001,2.4666666666666672,3.883333333333332,0.0,10.066666666666668,0.08333333333333333
cherry,2026-04-18,11,19.283333333333335,2.8499999999999988,6.71666666666666,0.0,31.03333333333337,0.11666666666666667
cherry,2026-04-18,12,45.650000000000006,1.0833333333333335,2.2500000000000004,0.0,11.01666666666667,0.0
cherry,2026-04-18,13,56.3,0.7666666666666669,1.1333333333333337,0.0,1.8000000000000005,0.0
cherry,2026-04-18,14,38.949999999999996,2.4999999999999996,5.483333333333328,0.0,13.066666666666682,0.0
cherry,2026-04-18,15,14.666666666666671,5.233333333333326,9.666666666666663,0.0,30.300000000000022,0.13333333333333333
cherry,2026-04-18,16,35.51666666666666,2.3833333333333333,3.9166666666666647,0.0,18.18333333333335,0.0
cherry,2026-04-18,17,41.833333333333336,2.3166666666666664,3.016666666666665,0.0,12.833333333333346,0.0
cherry,2026-04-18,18,54.916666666666664,0.65,1.1000000000000003,0.0,3.3333333333333326,0.0
cherry,2026-04-18,19,25.999999999999996,0.7833333333333337,2.3333333333333335,0.0,30.88333333333336,0.0
cherry,2026-04-18,20,8.833333333333329,3.8833333333333315,8.883333333333328,0.0,38.39999999999995,0.0
cherry,2026-04-18,21,34.38333333333333,3.9166666666666634,7.3333333333333295,0.0,14.366666666666687,0.0
cherry,2026-04-18,22,48.15,0.8333333333333333,4.083333333333333,0.0,6.933333333333331,0.0
cherry,2026-04-18,23,36.99999999999999,2.6833333333333327,5.98333333333333,0.0,14.333333333333343,0.0
cherry,2026-04-19,0,16.43333333333334,3.299999999999998,11.266666666666683,0.0,28.916666666666675,0.08333333333333333
cherry,2026-04-19,1,45.783333333333324,0.6666666666666671,2.866666666666666,0.0,10.683333333333337,0.0
cherry,2026-04-19,2,58.41666666666667,0.44999999999999996,0.5166666666666666,0.0,0.6166666666666666,0.0
cherry,2026-04-19,3,56.116666666666674,0.8,1.0000000000000002,0.0,2.083333333333334,0.0
cherry,2026-04-19,4,56.43333333333334,0.9000000000000005,0.8833333333333336,0.0,1.783333333333334,0.0
cherry,2026-04-19,5,55.150000000000006,1.0333333333333337,1.4666666666666672,0.0,2.35,0.0
cherry,2026-04-19,6,58.599999999999994,0.3333333333333333,0.4833333333333333,0.0,0.5833333333333334,0.0
cherry,2026-04-19,7,45.833333333333336,1.0000000000000004,2.716666666666667,0.0,10.349999999999996,0.1
cherry,2026-04-19,8,40.53333333333334,1.333333333333334,7.466666666666661,0.0,10.66666666666668,0.0
cherry,2026-04-19,9,46.116666666666674,1.1833333333333342,2.3833333333333337,0.0,10.316666666666672,0.0
cherry,2026-04-19,10,14.56666666666667,3.049999999999998,8.299999999999992,0.0,34.08333333333332,0.0
cherry,2026-04-19,11,23.950000000000006,3.8333333333333304,9.683333333333334,0.0,22.53333333333337,0.0
cherry,2026-04-19,12,18.833333333333325,4.81666666666666,8.849999999999998,0.0,27.50000000000001,0.0
cherry,2026-04-19,13,40.650000000000006,2.266666666666666,4.883333333333329,0.0,12.200000000000008,0.0
cherry,2026-04-19,14,55.81666666666667,0.7500000000000002,1.2833333333333334,0.0,2.150000000000001,0.0
cherry,2026-04-19,15,30.933333333333337,2.1166666666666676,4.633333333333332,0.0,22.31666666666669,0.0
cherry,2026-04-19,16,13.683333333333337,4.399999999999994,8.14999999999999,0.0,33.766666666666694,0.0
cherry,2026-04-19,17,27.61666666666667,2.2333333333333347,4.649999999999997,0.0,25.500000000000014,0.0
cherry,2026-04-19,18,30.183333333333348,2.5999999999999988,5.766666666666663,0.0,21.45000000000003,0.0
cherry,2026-04-19,19,11.216666666666669,5.116666666666658,10.01666666666667,0.0,33.65000000000001,0.0
cherry,2026-04-19,20,6.2333333333333325,3.716666666666664,9.033333333333333,0.0,41.01666666666662,0.0
cherry,2026-04-19,21,26.299999999999997,4.483333333333326,6.916666666666658,0.0,22.300000000000026,0.0
cherry,2026-04-19,22,29.616666666666656,2.9166666666666656,6.116666666666659,0.0,21.350000000000016,0.0
cherry,2026-04-19,23,53.6,0.6166666666666666,2.1,0.0,3.6833333333333313,0.0
cherry,2026-04-20,0,57.91666666666667,0.26666666666666666,0.4666666666666666,0.0,1.35,0.0
cherry,2026-04-20,1,56.11666666666665,0.6666666666666667,1.0666666666666669,0.0,2.1499999999999995,0.0
cherry,2026-04-20,2,57.83333333333333,0.5833333333333334,0.9333333333333337,0.0,0.6499999999999999,0.0
cherry,2026-04-20,3,56.78333333333333,0.5833333333333334,0.9833333333333336,0.0,1.6500000000000004,0.0
cherry,2026-04-20,4,54.416666666666664,1.2333333333333336,1.5333333333333339,0.0,2.816666666666666,0.0
cherry,2026-04-20,5,56.44999999999999,0.7,1.0666666666666669,0.0,1.7833333333333337,0.0
cherry,2026-04-20,6,56.7,0.7500000000000001,0.9000000000000001,0.0,1.616666666666667,0.03333333333333333
cherry,2026-04-20,7,29.01666666666667,1.6000000000000003,7.649999999999996,0.0,21.450000000000017,0.2833333333333333
cherry,2026-04-20,8,54.633333333333326,0.6333333333333333,1.3500000000000005,0.0,3.383333333333332,0.0
cherry,2026-04-20,9,56.55,0.5833333333333334,0.7333333333333334,0.0,2.1333333333333333,0.0
cherry,2026-04-20,10,26.26666666666667,4.48333333333333,8.24999999999999,0.0,21.000000000000046,0.0
cherry,2026-04-20,11,29.1,1.866666666666667,4.183333333333333,0.0,24.85000000000005,0.0
cherry,2026-04-20,12,56.55,0.65,0.8000000000000003,0.0,2.000000000000001,0.0
cherry,2026-04-20,13,24.300000000000004,1.5666666666666673,4.7833333333333306,0.0,29.06666666666669,0.2833333333333333
cherry,2026-04-20,14,19.81666666666668,4.299999999999996,7.666666666666657,0.0,28.216666666666704,0.0
cherry,2026-04-20,15,8.716666666666669,3.299999999999998,6.349999999999992,0.0,41.63333333333332,0.0
cherry,2026-04-20,16,32.83333333333333,2.183333333333333,2.999999999999999,0.0,21.98333333333336,0.0
cherry,2026-04-20,17,47.333333333333336,1.9166666666666679,3.2999999999999994,0.0,7.449999999999998,0.0
cherry,2026-04-20,18,7.649999999999998,4.299999999999998,8.449999999999992,0.0,39.59999999999996,0.0
cherry,2026-04-20,19,14.033333333333335,5.866666666666658,9.449999999999998,0.0,30.650000000000052,0.0
cherry,2026-04-20,20,14.133333333333333,4.199999999999996,8.499999999999991,0.0,33.1666666666667,0.0
cherry,2026-04-20,21,22.68333333333333,3.8833333333333315,9.733333333333336,0.0,23.666666666666696,0.03333333333333333
cherry,2026-04-20,22,48.949999999999996,0.9000000000000002,2.2500000000000004,0.0,7.849999999999994,0.05
cherry,2026-04-20,23,19.049999999999997,2.9999999999999982,7.3499999999999925,0.0,30.550000000000022,0.05
cherry,2026-04-21,0,58.14999999999999,0.4333333333333333,0.6500000000000001,0.0,0.7666666666666667,0.0
cherry,2026-04-21,1,55.55,0.9333333333333336,1.4333333333333333,0.0,2.0833333333333335,0.0
cherry,2026-04-21,2,51.66666666666667,1.666666666666667,2.5166666666666657,0.0,4.149999999999998,0.0
cherry,2026-04-21,3,56.75,0.5833333333333334,0.8166666666666669,0.0,1.8499999999999999,0.0
cherry,2026-04-21,4,56.283333333333324,0.9666666666666672,0.8500000000000004,0.0,1.9000000000000004,0.0
cherry,2026-04-21,5,55.80000000000002,0.7333333333333334,1.0166666666666668,0.0,2.4499999999999997,0.0
